participant,image_id,code,primary_label,label_set,file,path,code_meme,code_person,code_politik,code_ort,code_text
028,049,00100,politik,politik,P028_id049_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id049_person_00100.csv,0,0,1,0,0
028,050,00100,politik,politik,P028_id050_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id050_person_00100.csv,0,0,1,0,0
028,051,00100,politik,politik,P028_id051_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id051_person_00100.csv,0,0,1,0,0
028,052,00100,politik,politik,P028_id052_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id052_person_00100.csv,0,0,1,0,0
028,053,00100,politik,politik,P028_id053_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id053_person_00100.csv,0,0,1,0,0
028,054,00100,politik,politik,P028_id054_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id054_person_00100.csv,0,0,1,0,0
028,055,00100,politik,politik,P028_id055_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id055_person_00100.csv,0,0,1,0,0
028,056,00100,politik,politik,P028_id056_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id056_person_00100.csv,0,0,1,0,0
028,057,00100,politik,politik,P028_id057_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id057_person_00100.csv,0,0,1,0,0
028,058,00100,politik,politik,P028_id058_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id058_person_00100.csv,0,0,1,0,0
028,059,00100,politik,politik,P028_id059_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id059_person_00100.csv,0,0,1,0,0
028,060,00100,politik,politik,P028_id060_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id060_person_00100.csv,0,0,1,0,0
028,061,00100,politik,politik,P028_id061_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id061_person_00100.csv,0,0,1,0,0
028,062,00100,politik,politik,P028_id062_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id062_person_00100.csv,0,0,1,0,0
028,063,00100,politik,politik,P028_id063_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id063_person_00100.csv,0,0,1,0,0
028,064,00100,politik,politik,P028_id064_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id064_person_00100.csv,0,0,1,0,0
028,065,00100,politik,politik,P028_id065_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id065_person_00100.csv,0,0,1,0,0
028,066,00100,politik,politik,P028_id066_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id066_person_00100.csv,0,0,1,0,0
028,067,00100,politik,politik,P028_id067_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id067_person_00100.csv,0,0,1,0,0
028,068,00100,politik,politik,P028_id068_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id068_person_00100.csv,0,0,1,0,0
028,069,00100,politik,politik,P028_id069_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id069_person_00100.csv,0,0,1,0,0
028,070,00100,politik,politik,P028_id070_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id070_person_00100.csv,0,0,1,0,0
028,071,00100,politik,politik,P028_id071_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id071_person_00100.csv,0,0,1,0,0
028,072,00100,politik,politik,P028_id072_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id072_person_00100.csv,0,0,1,0,0
028,073,00100,politik,politik,P028_id073_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id073_person_00100.csv,0,0,1,0,0
028,074,00101,multi,"politik,text",P028_id074_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id074_person_00101.csv,0,0,1,0,1
028,075,00100,politik,politik,P028_id075_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id075_person_00100.csv,0,0,1,0,0
028,076,00101,multi,"politik,text",P028_id076_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id076_person_00101.csv,0,0,1,0,1
028,077,00100,politik,politik,P028_id077_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id077_person_00100.csv,0,0,1,0,0
028,078,00100,politik,politik,P028_id078_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id078_person_00100.csv,0,0,1,0,0
028,079,00100,politik,politik,P028_id079_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id079_person_00100.csv,0,0,1,0,0
028,080,00100,politik,politik,P028_id080_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id080_person_00100.csv,0,0,1,0,0
028,081,00100,politik,politik,P028_id081_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id081_person_00100.csv,0,0,1,0,0
028,082,00101,multi,"politik,text",P028_id082_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id082_person_00101.csv,0,0,1,0,1
028,083,00100,politik,politik,P028_id083_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id083_person_00100.csv,0,0,1,0,0
028,084,00101,multi,"politik,text",P028_id084_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id084_person_00101.csv,0,0,1,0,1
028,085,00101,multi,"politik,text",P028_id085_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id085_person_00101.csv,0,0,1,0,1
028,086,00100,politik,politik,P028_id086_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id086_person_00100.csv,0,0,1,0,0
028,087,00101,multi,"politik,text",P028_id087_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id087_person_00101.csv,0,0,1,0,1
028,088,00111,multi,"politik,ort,text",P028_id088_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id088_politik_00111.csv,0,0,1,1,1
028,089,00110,multi,"politik,ort",P028_id089_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id089_politik_00110.csv,0,0,1,1,0
028,090,00110,multi,"politik,ort",P028_id090_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id090_politik_00110.csv,0,0,1,1,0
028,091,00110,multi,"politik,ort",P028_id091_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id091_politik_00110.csv,0,0,1,1,0
028,092,00111,multi,"politik,ort,text",P028_id092_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id092_politik_00111.csv,0,0,1,1,1
028,093,00110,multi,"politik,ort",P028_id093_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id093_politik_00110.csv,0,0,1,1,0
028,094,00110,multi,"politik,ort",P028_id094_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id094_politik_00110.csv,0,0,1,1,0
028,095,00110,multi,"politik,ort",P028_id095_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id095_politik_00110.csv,0,0,1,1,0
028,096,00110,multi,"politik,ort",P028_id096_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id096_politik_00110.csv,0,0,1,1,0
028,097,00110,multi,"politik,ort",P028_id097_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id097_politik_00110.csv,0,0,1,1,0
028,098,00110,multi,"politik,ort",P028_id098_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id098_politik_00110.csv,0,0,1,1,0
028,099,00111,multi,"politik,ort,text",P028_id099_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id099_politik_00111.csv,0,0,1,1,1
028,100,00111,multi,"politik,ort,text",P028_id100_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id100_politik_00111.csv,0,0,1,1,1
028,101,00110,multi,"politik,ort",P028_id101_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id101_politik_00110.csv,0,0,1,1,0
028,102,00111,multi,"politik,ort,text",P028_id102_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id102_politik_00111.csv,0,0,1,1,1
028,103,00110,multi,"politik,ort",P028_id103_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id103_politik_00110.csv,0,0,1,1,0
028,104,00110,multi,"politik,ort",P028_id104_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id104_politik_00110.csv,0,0,1,1,0
028,105,00110,multi,"politik,ort",P028_id105_politik_00110.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id105_politik_00110.csv,0,0,1,1,0
028,106,10011,multi,"meme,ort,text",P028_id106_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id106_meme_10011.csv,1,0,0,1,1
028,107,10111,multi,"meme,politik,ort,text",P028_id107_meme_10111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id107_meme_10111.csv,1,0,1,1,1
028,108,10001,multi,"meme,text",P028_id108_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id108_meme_10001.csv,1,0,0,0,1
028,109,10011,multi,"meme,ort,text",P028_id109_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id109_meme_10011.csv,1,0,0,1,1
028,110,10001,multi,"meme,text",P028_id110_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id110_meme_10001.csv,1,0,0,0,1
028,111,10001,multi,"meme,text",P028_id111_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id111_meme_10001.csv,1,0,0,0,1
028,112,10001,multi,"meme,text",P028_id112_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id112_meme_10001.csv,1,0,0,0,1
028,113,10001,multi,"meme,text",P028_id113_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id113_meme_10001.csv,1,0,0,0,1
028,114,10001,multi,"meme,text",P028_id114_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id114_meme_10001.csv,1,0,0,0,1
028,115,10001,multi,"meme,text",P028_id115_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id115_meme_10001.csv,1,0,0,0,1
028,116,10011,multi,"meme,ort,text",P028_id116_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id116_meme_10011.csv,1,0,0,1,1
028,117,10011,multi,"meme,ort,text",P028_id117_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id117_meme_10011.csv,1,0,0,1,1
028,118,10001,multi,"meme,text",P028_id118_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id118_meme_10001.csv,1,0,0,0,1
028,119,10001,multi,"meme,text",P028_id119_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id119_meme_10001.csv,1,0,0,0,1
028,120,10001,multi,"meme,text",P028_id120_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id120_meme_10001.csv,1,0,0,0,1
028,121,10001,multi,"meme,text",P028_id121_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id121_meme_10001.csv,1,0,0,0,1
028,122,10011,multi,"meme,ort,text",P028_id122_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id122_meme_10011.csv,1,0,0,1,1
028,123,10011,multi,"meme,ort,text",P028_id123_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id123_meme_10011.csv,1,0,0,1,1
028,124,10011,multi,"meme,ort,text",P028_id124_meme_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id124_meme_10011.csv,1,0,0,1,1
028,125,10001,multi,"meme,text",P028_id125_meme_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id125_meme_10001.csv,1,0,0,0,1
028,126,00011,multi,"ort,text",P028_id126_politik_00011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id126_politik_00011.csv,0,0,0,1,1
028,127,00011,multi,"ort,text",P028_id127_text_00011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id127_text_00011.csv,0,0,0,1,1
028,128,01001,multi,"person,text",P028_id128_text_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id128_text_01001.csv,0,1,0,0,1
028,129,01001,multi,"person,text",P028_id129_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id129_ort_01001.csv,0,1,0,0,1
028,130,01001,multi,"person,text",P028_id130_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id130_ort_01001.csv,0,1,0,0,1
028,131,00111,multi,"politik,ort,text",P028_id131_person_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id131_person_00111.csv,0,0,1,1,1
028,132,00101,multi,"politik,text",P028_id132_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id132_person_00101.csv,0,0,1,0,1
028,133,00101,multi,"politik,text",P028_id133_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id133_person_00101.csv,0,0,1,0,1
028,134,00111,multi,"politik,ort,text",P028_id134_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id134_politik_00111.csv,0,0,1,1,1
028,135,10111,multi,"meme,politik,ort,text",P028_id135_politik_10111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id135_politik_10111.csv,1,0,1,1,1
028,136,00111,multi,"politik,ort,text",P028_id136_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id136_politik_00111.csv,0,0,1,1,1
028,137,00111,multi,"politik,ort,text",P028_id137_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id137_politik_00111.csv,0,0,1,1,1
028,138,00111,multi,"politik,ort,text",P028_id138_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id138_politik_00111.csv,0,0,1,1,1
028,139,00111,multi,"politik,ort,text",P028_id139_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id139_politik_00111.csv,0,0,1,1,1
028,140,00111,multi,"politik,ort,text",P028_id140_politik_00111.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id140_politik_00111.csv,0,0,1,1,1
028,141,10011,multi,"meme,ort,text",P028_id141_politik_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id141_politik_10011.csv,1,0,0,1,1
028,142,00001,text,text,P028_id142_text_00001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id142_text_00001.csv,0,0,0,0,1
028,143,00001,text,text,P028_id143_text_00001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id143_text_00001.csv,0,0,0,0,1
028,144,00001,text,text,P028_id144_text_00001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id144_text_00001.csv,0,0,0,0,1
028,146,00011,multi,"ort,text",P028_id146_text_00011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id146_text_00011.csv,0,0,0,1,1
028,147,10001,multi,"meme,text",P028_id147_text_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id147_text_10001.csv,1,0,0,0,1
028,148,10001,multi,"meme,text",P028_id148_text_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id148_text_10001.csv,1,0,0,0,1
028,149,10001,multi,"meme,text",P028_id149_text_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id149_text_10001.csv,1,0,0,0,1
028,150,10001,multi,"meme,text",P028_id150_text_10001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id150_text_10001.csv,1,0,0,0,1
028,151,10011,multi,"meme,ort,text",P028_id151_text_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id151_text_10011.csv,1,0,0,1,1
028,152,10011,multi,"meme,ort,text",P028_id152_text_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id152_text_10011.csv,1,0,0,1,1
028,153,10011,multi,"meme,ort,text",P028_id153_text_10011.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P028_id153_text_10011.csv,1,0,0,1,1
029,001,10000,meme,meme,P029_id001_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id001_meme_10000.csv,1,0,0,0,0
029,002,10000,meme,meme,P029_id002_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id002_meme_10000.csv,1,0,0,0,0
029,003,10000,meme,meme,P029_id003_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id003_meme_10000.csv,1,0,0,0,0
029,004,10000,meme,meme,P029_id004_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id004_meme_10000.csv,1,0,0,0,0
029,005,10000,meme,meme,P029_id005_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id005_meme_10000.csv,1,0,0,0,0
029,006,10000,meme,meme,P029_id006_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id006_meme_10000.csv,1,0,0,0,0
029,007,10000,meme,meme,P029_id007_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id007_meme_10000.csv,1,0,0,0,0
029,008,10000,meme,meme,P029_id008_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id008_meme_10000.csv,1,0,0,0,0
029,009,10000,meme,meme,P029_id009_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id009_meme_10000.csv,1,0,0,0,0
029,010,10000,meme,meme,P029_id010_meme_10000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id010_meme_10000.csv,1,0,0,0,0
029,011,01001,multi,"person,text",P029_id011_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id011_ort_01001.csv,0,1,0,0,1
029,012,01001,multi,"person,text",P029_id012_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id012_ort_01001.csv,0,1,0,0,1
029,013,01001,multi,"person,text",P029_id013_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id013_ort_01001.csv,0,1,0,0,1
029,014,01000,person,person,P029_id014_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id014_ort_01000.csv,0,1,0,0,0
029,015,01001,multi,"person,text",P029_id015_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id015_ort_01001.csv,0,1,0,0,1
029,016,01001,multi,"person,text",P029_id016_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id016_ort_01001.csv,0,1,0,0,1
029,017,01001,multi,"person,text",P029_id017_ort_01001.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id017_ort_01001.csv,0,1,0,0,1
029,018,01000,person,person,P029_id018_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id018_ort_01000.csv,0,1,0,0,0
029,019,01000,person,person,P029_id019_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id019_ort_01000.csv,0,1,0,0,0
029,020,01000,person,person,P029_id020_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id020_ort_01000.csv,0,1,0,0,0
029,021,01000,person,person,P029_id021_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id021_ort_01000.csv,0,1,0,0,0
029,022,01000,person,person,P029_id022_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id022_ort_01000.csv,0,1,0,0,0
029,023,01000,person,person,P029_id023_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id023_ort_01000.csv,0,1,0,0,0
029,024,01000,person,person,P029_id024_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id024_ort_01000.csv,0,1,0,0,0
029,025,01000,person,person,P029_id025_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id025_ort_01000.csv,0,1,0,0,0
029,026,01000,person,person,P029_id026_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id026_ort_01000.csv,0,1,0,0,0
029,027,01000,person,person,P029_id027_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id027_ort_01000.csv,0,1,0,0,0
029,028,01000,person,person,P029_id028_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id028_ort_01000.csv,0,1,0,0,0
029,029,01000,person,person,P029_id029_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id029_ort_01000.csv,0,1,0,0,0
029,030,01000,person,person,P029_id030_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id030_ort_01000.csv,0,1,0,0,0
029,031,01000,person,person,P029_id031_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id031_ort_01000.csv,0,1,0,0,0
029,032,01000,person,person,P029_id032_ort_01000.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id032_ort_01000.csv,0,1,0,0,0
029,033,00101,multi,"politik,text",P029_id033_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id033_person_00101.csv,0,0,1,0,1
029,034,00101,multi,"politik,text",P029_id034_person_00101.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id034_person_00101.csv,0,0,1,0,1
029,035,00100,politik,politik,P029_id035_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id035_person_00100.csv,0,0,1,0,0
029,036,00100,politik,politik,P029_id036_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id036_person_00100.csv,0,0,1,0,0
029,037,00100,politik,politik,P029_id037_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id037_person_00100.csv,0,0,1,0,0
029,038,00100,politik,politik,P029_id038_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id038_person_00100.csv,0,0,1,0,0
029,039,00100,politik,politik,P029_id039_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id039_person_00100.csv,0,0,1,0,0
029,040,00100,politik,politik,P029_id040_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id040_person_00100.csv,0,0,1,0,0
029,041,00100,politik,politik,P029_id041_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id041_person_00100.csv,0,0,1,0,0
029,042,00100,politik,politik,P029_id042_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id042_person_00100.csv,0,0,1,0,0
029,043,00100,politik,politik,P029_id043_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id043_person_00100.csv,0,0,1,0,0
029,044,00100,politik,politik,P029_id044_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id044_person_00100.csv,0,0,1,0,0
029,045,00100,politik,politik,P029_id045_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id045_person_00100.csv,0,0,1,0,0
029,046,00100,politik,politik,P029_id046_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id046_person_00100.csv,0,0,1,0,0
029,047,00100,politik,politik,P029_id047_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id047_person_00100.csv,0,0,1,0,0
029,048,00100,politik,politik,P029_id048_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id048_person_00100.csv,0,0,1,0,0
029,049,00100,politik,politik,P029_id049_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id049_person_00100.csv,0,0,1,0,0
029,050,00100,politik,politik,P029_id050_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id050_person_00100.csv,0,0,1,0,0
029,051,00100,politik,politik,P029_id051_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id051_person_00100.csv,0,0,1,0,0
029,052,00100,politik,politik,P029_id052_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id052_person_00100.csv,0,0,1,0,0
029,053,00100,politik,politik,P029_id053_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id053_person_00100.csv,0,0,1,0,0
029,054,00100,politik,politik,P029_id054_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id054_person_00100.csv,0,0,1,0,0
029,055,00100,politik,politik,P029_id055_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id055_person_00100.csv,0,0,1,0,0
029,056,00100,politik,politik,P029_id056_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id056_person_00100.csv,0,0,1,0,0
029,057,00100,politik,politik,P029_id057_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id057_person_00100.csv,0,0,1,0,0
029,058,00100,politik,politik,P029_id058_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id058_person_00100.csv,0,0,1,0,0
029,059,00100,politik,politik,P029_id059_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id059_person_00100.csv,0,0,1,0,0
029,060,00100,politik,politik,P029_id060_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id060_person_00100.csv,0,0,1,0,0
029,061,00100,politik,politik,P029_id061_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id061_person_00100.csv,0,0,1,0,0
029,062,00100,politik,politik,P029_id062_person_00100.csv,c:\Users\SWixforth\Uni\eye-tracking-ai\fixations\P029_id062_person_00100.csv,0,0,1,0,0
